   1.89425	   2.59551	   3.09916	   3.24802	   3.00948	   2.47981	   1.82290	   1.19571	   0.69973	   0.36789	   0.17932	   0.08789	   0.04851	   0.03106	   0.02147	   0.01663	   0.01927	   0.03515	   0.07095	   0.13026	   0.20814	   0.28981	   0.35861	   0.40916	   0.45184	   0.50052	   0.55538	   0.60428	   0.65111	   0.74837	   0.99730	   1.49813	   2.27356	   3.21964	   4.12733	   4.76386	   4.95956	   4.65874	   3.93340	   2.96356	   1.97614	   1.15781	   0.59303	   0.26483	   0.10306	   0.03500	   0.01040	   0.00272	   0.00063	   0.00013	   0.00002	
   1.33029	   1.80137	   2.11633	   2.17144	   1.96038	   1.56908	   1.12151	   0.72248	   0.42869	   0.24860	   0.15788	   0.11945	   0.10071	   0.08320	   0.06341	   0.04795	   0.04844	   0.07917	   0.15457	   0.28167	   0.44879	   0.62253	   0.76450	   0.85953	   0.92637	   0.99289	   1.05864	   1.09087	   1.06879	   1.03581	   1.10306	   1.38907	   1.93580	   2.66217	   3.38793	   3.90853	   4.07128	   3.82108	   3.21492	   2.40563	   1.58686	   0.91563	   0.45947	   0.19980	   0.07517	   0.02447	   0.00690	   0.00169	   0.00036	   0.00007	   0.00001	
   0.80095	   1.07458	   1.24614	   1.25644	   1.10991	   0.86809	   0.61212	   0.40599	   0.27992	   0.23129	   0.23372	   0.25031	   0.24976	   0.21966	   0.16943	   0.12281	   0.10832	   0.15479	   0.28822	   0.51961	   0.82536	   1.14159	   1.39454	   1.55265	   1.64796	   1.73273	   1.81028	   1.82007	   1.70427	   1.49017	   1.30156	   1.28400	   1.50834	   1.92579	   2.39591	   2.75493	   2.87776	   2.71250	   2.29151	   1.72034	   1.13757	   0.65745	   0.33022	   0.14362	   0.05400	   0.01754	   0.00493	   0.00120	   0.00025	   0.00005	   0.00001	
   0.41288	   0.54999	   0.63140	   0.62826	   0.54722	   0.42668	   0.31661	   0.25839	   0.27288	   0.35387	   0.46626	   0.55610	   0.57605	   0.51264	   0.39449	   0.27631	   0.21623	   0.26475	   0.46111	   0.81824	   1.29464	   1.78595	   2.17178	   2.39762	   2.51082	   2.59634	   2.66888	   2.64241	   2.42029	   2.01259	   1.55787	   1.23240	   1.13761	   1.25485	   1.47924	   1.68471	   1.77333	   1.69695	   1.46218	   1.12434	   0.76506	   0.45755	   0.23939	   0.10927	   0.04346	   0.01506	   0.00454	   0.00119	   0.00027	   0.00005	   0.00001	
   0.18203	   0.24121	   0.27503	   0.27204	   0.23888	   0.20037	   0.19252	   0.25273	   0.40601	   0.64467	   0.91209	   1.11360	   1.16328	   1.03847	   0.79714	   0.54496	   0.38654	   0.40027	   0.63566	   1.10140	   1.73363	   2.38588	   2.89046	   3.16749	   3.27603	   3.33339	   3.37294	   3.29651	   2.98050	   2.42105	   1.76593	   1.21288	   0.88495	   0.78520	   0.83553	   0.93958	   1.02108	   1.03282	   0.95561	   0.79872	   0.59665	   0.39484	   0.22988	   0.11712	   0.05199	   0.02004	   0.00669	   0.00192	   0.00048	   0.00010	   0.00002	
   0.06859	   0.09063	   0.10328	   0.10384	   0.09975	   0.11249	   0.17929	   0.34852	   0.65924	   1.10204	   1.58491	   1.94775	   2.04225	   1.82768	   1.40209	   0.94358	   0.62034	   0.54211	   0.76075	   1.27124	   1.98680	   2.73008	   3.30052	   3.59716	   3.68008	   3.68538	   3.66673	   3.53475	   3.16276	   2.53974	   1.80816	   1.16383	   0.73279	   0.53014	   0.50037	   0.57417	   0.69359	   0.80749	   0.86627	   0.83398	   0.70830	   0.52482	   0.33682	   0.18636	   0.08861	   0.03613	   0.01261	   0.00377	   0.00096	   0.00021	   0.00004	
   0.02210	   0.02927	   0.03409	   0.03790	   0.05019	   0.09581	   0.22253	   0.49862	   0.98318	   1.66531	   2.40920	   2.97297	   3.12862	   2.80904	   2.15780	   1.43916	   0.89557	   0.66793	   0.80084	   1.26711	   1.96193	   2.69855	   3.26907	   3.55991	   3.61541	   3.56524	   3.47722	   3.29240	   2.91064	   2.32406	   1.65287	   1.06126	   0.65510	   0.45256	   0.42270	   0.52874	   0.73333	   0.97690	   1.17005	   1.22528	   1.10809	   0.86037	   0.57187	   0.32487	   0.15758	   0.06523	   0.02303	   0.00694	   0.00178	   0.00039	   0.00007	
   0.00611	   0.00830	   0.01077	   0.01680	   0.03823	   0.10555	   0.27953	   0.64984	   1.29670	   2.20955	   3.21146	   3.98043	   4.20719	   3.79337	   2.92265	   1.94176	   1.16480	   0.75973	   0.75812	   1.10877	   1.69905	   2.35648	   2.89032	   3.18013	   3.23437	   3.14735	   2.99048	   2.75281	   2.38923	   1.90890	   1.39899	   0.96701	   0.67612	   0.53775	   0.54871	   0.71446	   1.02590	   1.41458	   1.74341	   1.86519	   1.71305	   1.34494	   0.90116	   0.51495	   0.25087	   0.10418	   0.03687	   0.01112	   0.00286	   0.00063	   0.00012	
   0.00148	   0.00226	   0.00418	   0.01136	   0.03724	   0.11651	   0.31941	   0.75118	   1.50845	   2.58383	   3.77441	   4.70186	   4.99508	   4.52637	   3.50220	   2.32647	   1.36528	   0.80547	   0.66705	   0.88282	   1.34624	   1.91661	   2.43300	   2.76515	   2.86553	   2.76961	   2.54384	   2.23819	   1.88607	   1.53012	   1.22402	   1.00330	   0.86842	   0.81039	   0.85213	   1.04981	   1.43399	   1.93530	   2.37228	   2.53877	   2.33574	   1.83710	   1.23274	   0.70523	   0.34386	   0.14289	   0.05060	   0.01527	   0.00393	   0.00086	   0.00016	
   0.00035	   0.00077	   0.00251	   0.00980	   0.03623	   0.11715	   0.32486	   0.76912	   1.55325	   2.67521	   3.92936	   4.92192	   5.25780	   4.79046	   3.72496	   2.48016	   1.43966	   0.79672	   0.56690	   0.68277	   1.05872	   1.59415	   2.15695	   2.59663	   2.79427	   2.71359	   2.41281	   2.01111	   1.63648	   1.38127	   1.27332	   1.27008	   1.29212	   1.29206	   1.31023	   1.45699	   1.81506	   2.33206	   2.80253	   2.97861	   2.73460	   2.14972	   1.44251	   0.82534	   0.40248	   0.16727	   0.05924	   0.01788	   0.00460	   0.00101	   0.00019	
   0.00011	   0.00041	   0.00193	   0.00842	   0.03214	   0.10512	   0.29348	   0.69891	   1.41946	   2.45852	   3.63131	   4.57394	   4.91311	   4.50079	   3.51763	   2.35065	   1.35996	   0.72945	   0.47786	   0.55445	   0.90670	   1.47531	   2.14974	   2.75067	   3.08280	   3.03632	   2.65975	   2.14089	   1.70691	   1.51121	   1.56768	   1.75839	   1.91398	   1.93199	   1.85670	   1.84880	   2.05137	   2.45077	   2.85033	   2.99184	   2.73463	   2.14651	   1.43965	   0.82358	   0.40162	   0.16691	   0.05911	   0.01784	   0.00459	   0.00101	   0.00019	
   0.00005	   0.00028	   0.00147	   0.00660	   0.02547	   0.08384	   0.23541	   0.56370	   1.15106	   2.00428	   2.97598	   3.76795	   4.06804	   3.74527	   2.94118	   1.97357	   1.14376	   0.61041	   0.39922	   0.48697	   0.86003	   1.49799	   2.30782	   3.08425	   3.56544	   3.57465	   3.14446	   2.51526	   2.00139	   1.81976	   1.98473	   2.31805	   2.56648	   2.56696	   2.35441	   2.12616	   2.08127	   2.25841	   2.50063	   2.57292	   2.33457	   1.82776	   1.22478	   0.70044	   0.34153	   0.14193	   0.05027	   0.01517	   0.00390	   0.00086	   0.00016	
   0.00003	   0.00019	   0.00101	   0.00461	   0.01790	   0.05925	   0.16722	   0.40238	   0.82558	   1.44430	   2.15437	   2.73996	   2.97116	   2.74719	   2.16658	   1.46020	   0.85120	   0.46229	   0.32467	   0.44392	   0.84306	   1.53648	   2.45152	   3.37337	   3.99680	   4.08930	   3.65364	   2.95071	   2.35324	   2.13414	   2.32469	   2.71643	   3.00038	   2.96534	   2.62771	   2.19738	   1.90717	   1.84313	   1.90320	   1.89869	   1.70268	   1.32745	   0.88821	   0.50770	   0.24751	   0.10285	   0.03643	   0.01099	   0.00283	   0.00062	   0.00012	
   0.00002	   0.00012	   0.00062	   0.00285	   0.01111	   0.03693	   0.10466	   0.25288	   0.52093	   0.91486	   1.36977	   1.74849	   1.90293	   1.76610	   1.39886	   0.94882	   0.56120	   0.32016	   0.25773	   0.40121	   0.80145	   1.50210	   2.45746	   3.46580	   4.20699	   4.40626	   4.02062	   3.29303	   2.61679	   2.30535	   2.42207	   2.76728	   3.02100	   2.95157	   2.55334	   2.01909	   1.57982	   1.34634	   1.26709	   1.20697	   1.06246	   0.82271	   0.54916	   0.31364	   0.15286	   0.06351	   0.02249	   0.00679	   0.00175	   0.00038	   0.00007	
   0.00001	   0.00006	   0.00034	   0.00155	   0.00605	   0.02018	   0.05737	   0.13906	   0.28736	   0.50620	   0.76018	   0.97335	   1.06301	   0.99132	   0.79206	   0.54809	   0.34166	   0.22276	   0.21845	   0.36627	   0.73290	   1.38427	   2.30616	   3.32874	   4.14306	   4.44876	   4.15019	   3.44257	   2.70356	   2.26560	   2.23066	   2.44156	   2.61199	   2.52150	   2.14443	   1.63140	   1.17664	   0.88721	   0.74561	   0.66476	   0.56856	   0.43550	   0.28957	   0.16515	   0.08045	   0.03342	   0.01184	   0.00357	   0.00092	   0.00020	   0.00004	
   0.00000	   0.00003	   0.00016	   0.00073	   0.00287	   0.00960	   0.02737	   0.06650	   0.13776	   0.24327	   0.36634	   0.47086	   0.51776	   0.49024	   0.40668	   0.30873	   0.23562	   0.20943	   0.24537	   0.37848	   0.67944	   1.22921	   2.04505	   2.99958	   3.81584	   4.19043	   3.98495	   3.33496	   2.57423	   2.02734	   1.82658	   1.87249	   1.94081	   1.84615	   1.54943	   1.14823	   0.78034	   0.52862	   0.39204	   0.31977	   0.26189	   0.19717	   0.13028	   0.07414	   0.03609	   0.01499	   0.00531	   0.00160	   0.00041	   0.00009	   0.00002	
   0.00000	   0.00001	   0.00007	   0.00030	   0.00118	   0.00396	   0.01130	   0.02752	   0.05712	   0.10118	   0.15319	   0.19927	   0.22573	   0.23018	   0.22620	   0.23483	   0.26870	   0.32444	   0.39558	   0.50140	   0.70712	   1.10413	   1.73999	   2.53464	   3.25952	   3.63514	   3.50412	   2.94647	   2.23293	   1.65097	   1.34174	   1.25778	   1.24337	   1.15878	   0.96070	   0.69915	   0.45593	   0.28360	   0.18580	   0.13572	   0.10441	   0.07652	   0.05006	   0.02839	   0.01380	   0.00573	   0.00203	   0.00062	   0.00016	   0.00004	   0.00001	
   0.00000	   0.00000	   0.00002	   0.00011	   0.00042	   0.00141	   0.00402	   0.00982	   0.02047	   0.03661	   0.05674	   0.07833	   0.10211	   0.13735	   0.20173	   0.31039	   0.45844	   0.61299	   0.73167	   0.80406	   0.88426	   1.07577	   1.45957	   2.00684	   2.54897	   2.85320	   2.76849	   2.33081	   1.73789	   1.21613	   0.89074	   0.74827	   0.69166	   0.62574	   0.51163	   0.36733	   0.23292	   0.13602	   0.07977	   0.05144	   0.03632	   0.02556	   0.01646	   0.00929	   0.00453	   0.00191	   0.00071	   0.00024	   0.00009	   0.00004	   0.00002	
   0.00000	   0.00000	   0.00001	   0.00003	   0.00013	   0.00043	   0.00123	   0.00303	   0.00644	   0.01208	   0.02101	   0.03687	   0.07021	   0.14246	   0.28247	   0.50862	   0.80130	   1.08963	   1.27927	   1.31735	   1.24559	   1.18786	   1.26748	   1.51102	   1.81325	   1.99748	   1.93363	   1.62490	   1.19642	   0.80327	   0.53819	   0.40290	   0.34220	   0.29722	   0.23886	   0.16954	   0.10545	   0.05886	   0.03147	   0.01781	   0.01125	   0.00747	   0.00473	   0.00272	   0.00144	   0.00076	   0.00046	   0.00032	   0.00024	   0.00017	   0.00010	
   0.00000	   0.00000	   0.00000	   0.00001	   0.00003	   0.00011	   0.00033	   0.00084	   0.00197	   0.00452	   0.01115	   0.02969	   0.07904	   0.19377	   0.41798	   0.77779	   1.23939	   1.68770	   1.96657	   1.97409	   1.74181	   1.42313	   1.19177	   1.13002	   1.18941	   1.24322	   1.18336	   0.98892	   0.72344	   0.47679	   0.30579	   0.21434	   0.17212	   0.14523	   0.11537	   0.08133	   0.04995	   0.02696	   0.01333	   0.00661	   0.00367	   0.00236	   0.00169	   0.00137	   0.00130	   0.00139	   0.00147	   0.00141	   0.00118	   0.00085	   0.00052	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00003	   0.00008	   0.00025	   0.00081	   0.00281	   0.00999	   0.03326	   0.09826	   0.25127	   0.55066	   1.03057	   1.64507	   2.23934	   2.60140	   2.58598	   2.21795	   1.68042	   1.19357	   0.88600	   0.75155	   0.69910	   0.63678	   0.52773	   0.39218	   0.27233	   0.19547	   0.16018	   0.14596	   0.13159	   0.10753	   0.07662	   0.04708	   0.02510	   0.01202	   0.00575	   0.00337	   0.00276	   0.00293	   0.00358	   0.00459	   0.00567	   0.00633	   0.00618	   0.00520	   0.00375	   0.00230	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00003	   0.00012	   0.00057	   0.00257	   0.01039	   0.03649	   0.11004	   0.28348	   0.62296	   1.16699	   1.86324	   2.53560	   2.94201	   2.91360	   2.47099	   1.81235	   1.18204	   0.73389	   0.48664	   0.37205	   0.31089	   0.26035	   0.21809	   0.19928	   0.21087	   0.24014	   0.26156	   0.25380	   0.21317	   0.15358	   0.09501	   0.05124	   0.02549	   0.01368	   0.00983	   0.00958	   0.01097	   0.01367	   0.01750	   0.02149	   0.02391	   0.02331	   0.01960	   0.01411	   0.00868	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00009	   0.00049	   0.00238	   0.00988	   0.03504	   0.10603	   0.27352	   0.60134	   1.12666	   1.79886	   2.44765	   2.83861	   2.80709	   2.37011	   1.71546	   1.07709	   0.60661	   0.33225	   0.20258	   0.15327	   0.14739	   0.17910	   0.25421	   0.36577	   0.48161	   0.55421	   0.54815	   0.46359	   0.33526	   0.20870	   0.11482	   0.06091	   0.03778	   0.03189	   0.03332	   0.03810	   0.04620	   0.05771	   0.06983	   0.07713	   0.07496	   0.06294	   0.04530	   0.02785	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00007	   0.00040	   0.00195	   0.00811	   0.02881	   0.08721	   0.22502	   0.49475	   0.92698	   1.48003	   2.01372	   2.33493	   2.30767	   1.94502	   1.40032	   0.86546	   0.46636	   0.23024	   0.12158	   0.09635	   0.13446	   0.24126	   0.42555	   0.66879	   0.90842	   1.05633	   1.04855	   0.88833	   0.64414	   0.40449	   0.22946	   0.13310	   0.09683	   0.09286	   0.10094	   0.11398	   0.13407	   0.16290	   0.19379	   0.21225	   0.20549	   0.17227	   0.12389	   0.07614	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00005	   0.00028	   0.00136	   0.00568	   0.02019	   0.06115	   0.15777	   0.34689	   0.64994	   1.03769	   1.41184	   1.63692	   1.61744	   1.36232	   0.97875	   0.60117	   0.31852	   0.15215	   0.08245	   0.08899	   0.17506	   0.36574	   0.67960	   1.08642	   1.48392	   1.72876	   1.71747	   1.45675	   1.06034	   0.67518	   0.40145	   0.26229	   0.22439	   0.23712	   0.26341	   0.29257	   0.33348	   0.39347	   0.45929	   0.49820	   0.48024	   0.40184	   0.28878	   0.17741	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00003	   0.00017	   0.00081	   0.00340	   0.01207	   0.03653	   0.09426	   0.20725	   0.38832	   0.61999	   0.84352	   0.97797	   0.96624	   0.81362	   0.58408	   0.35802	   0.18921	   0.09252	   0.06223	   0.09977	   0.23143	   0.50311	   0.94459	   1.51470	   2.07095	   2.41365	   2.39914	   2.03831	   1.49280	   0.97198	   0.61970	   0.46844	   0.46487	   0.52601	   0.59025	   0.64382	   0.71106	   0.81342	   0.92990	   0.99767	   0.95687	   0.79895	   0.57363	   0.35229	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00008	   0.00041	   0.00173	   0.00614	   0.01860	   0.04799	   0.10552	   0.19770	   0.31565	   0.42946	   0.49791	   0.49192	   0.41418	   0.29727	   0.18227	   0.09719	   0.05197	   0.05054	   0.10962	   0.27159	   0.59681	   1.12295	   1.80176	   2.46395	   2.87237	   2.85714	   2.43393	   1.80050	   1.21420	   0.85395	   0.75861	   0.85097	   1.00733	   1.13359	   1.21388	   1.29965	   1.43977	   1.60882	   1.70480	   1.62567	   1.35397	   0.97112	   0.59614	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00004	   0.00018	   0.00075	   0.00267	   0.00807	   0.02082	   0.04578	   0.08577	   0.13695	   0.18632	   0.21602	   0.21342	   0.17969	   0.12899	   0.07930	   0.04341	   0.02800	   0.04163	   0.10778	   0.27421	   0.60466	   1.13836	   1.82672	   2.49836	   2.91339	   2.90130	   2.48245	   1.86646	   1.32804	   1.06163	   1.10684	   1.36180	   1.65810	   1.86342	   1.96000	   2.03622	   2.18265	   2.37933	   2.48637	   2.35531	   1.95602	   1.40124	   0.85976	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00007	   0.00028	   0.00099	   0.00298	   0.00770	   0.01692	   0.03171	   0.05063	   0.06888	   0.07986	   0.07890	   0.06643	   0.04773	   0.02954	   0.01718	   0.01513	   0.03251	   0.09196	   0.23656	   0.52231	   0.98348	   1.57829	   2.15888	   2.51877	   2.51311	   2.16588	   1.67121	   1.28620	   1.19743	   1.43922	   1.88926	   2.33915	   2.61935	   2.70905	   2.73449	   2.83491	   3.00939	   3.09621	   2.91098	   2.40952	   1.72375	   1.05708	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00002	   0.00009	   0.00031	   0.00094	   0.00243	   0.00533	   0.00999	   0.01595	   0.02170	   0.02516	   0.02486	   0.02093	   0.01506	   0.00948	   0.00625	   0.00830	   0.02285	   0.06735	   0.17406	   0.38451	   0.72407	   1.16206	   1.58988	   1.85644	   1.85812	   1.62034	   1.30192	   1.11623	   1.22325	   1.64820	   2.25857	   2.82289	   3.14647	   3.20414	   3.14779	   3.15661	   3.25818	   3.29525	   3.07210	   2.53360	   1.80992	   1.10940	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00002	   0.00008	   0.00025	   0.00065	   0.00143	   0.00268	   0.00428	   0.00583	   0.00675	   0.00667	   0.00562	   0.00406	   0.00265	   0.00221	   0.00444	   0.01405	   0.04216	   0.10917	   0.24122	   0.45427	   0.72913	   0.99792	   1.16682	   1.17395	   1.04333	   0.89113	   0.87624	   1.12248	   1.64544	   2.31737	   2.91077	   3.22881	   3.24281	   3.10782	   3.01813	   3.02749	   3.00723	   2.77894	   2.28369	   1.62971	   0.99906	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00002	   0.00006	   0.00015	   0.00033	   0.00061	   0.00098	   0.00133	   0.00155	   0.00153	   0.00129	   0.00094	   0.00066	   0.00079	   0.00220	   0.00744	   0.02252	   0.05836	   0.12896	   0.24287	   0.38988	   0.53392	   0.62570	   0.63488	   0.58149	   0.54226	   0.62428	   0.91450	   1.42094	   2.03550	   2.56294	   2.83075	   2.81085	   2.63864	   2.49232	   2.43722	   2.38297	   2.18728	   1.79513	   1.28288	   0.78863	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00003	   0.00006	   0.00012	   0.00019	   0.00026	   0.00030	   0.00030	   0.00025	   0.00019	   0.00016	   0.00028	   0.00097	   0.00338	   0.01025	   0.02659	   0.05875	   0.11065	   0.17768	   0.24355	   0.28648	   0.29472	   0.28281	   0.29673	   0.40201	   0.65390	   1.05582	   1.52845	   1.92740	   2.12363	   2.09577	   1.94682	   1.81575	   1.75988	   1.71837	   1.58517	   1.31241	   0.94816	   0.59006	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00002	   0.00003	   0.00004	   0.00005	   0.00005	   0.00004	   0.00003	   0.00004	   0.00010	   0.00037	   0.00131	   0.00398	   0.01032	   0.02281	   0.04296	   0.06901	   0.09476	   0.11214	   0.11795	   0.12130	   0.14716	   0.23172	   0.40652	   0.67287	   0.98108	   1.24071	   1.37211	   1.36632	   1.29551	   1.25288	   1.27161	   1.29830	   1.24465	   1.06594	   0.79486	   0.51030	
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00001	   0.00001	   0.00001	   0.00001	   0.00001	   0.00003	   0.00012	   0.00043	   0.00132	   0.00341	   0.00755	   0.01422	   0.02285	   0.03146	   0.03760	   0.04095	   0.04644	   0.06621	   0.11814	   0.21830	   0.36743	   0.53984	   0.68982	   0.78147	   0.82241	   0.86600	   0.96793	   1.12851	   1.27518	   1.30869	   1.17712	   0.91335	   0.60741	
